employee_id,designation,no_of_trainings,length_of_service,avg_training_score,is_promoted
49451,Procurement,1,3,70.0,0
38824,Sales & Marketing,1,1,52.0,0
55367,HR,1,5,56.0,0
30695,Procurement,1,3,65.0,0
10881,Operations,1,4,59.0,0
33985,Analytics,1,12,85.0,0
11602,Sales & Marketing,1,2,50.0,0
67384,Operations,1,19,60.0,0
52079,Technology,1,7,75.0,0
63238,Procurement,2,2,65.0,1
57434,Analytics,1,4,82.0,0
12030,Procurement,1,6,70.0,0
46015,Analytics,1,2,87.0,0
35506,Sales & Marketing,1,8,48.0,0
45264,Operations,1,13,58.0,0
34059,Sales & Marketing,1,5,53.0,0
67267,HR,1,7,49.0,0
4746,Operations,1,15,,0
23339,Procurement,1,7,69.0,0
13821,Operations,1,3,63.0,0
62781,Procurement,3,1,69.0,0
12502,Operations,1,17,,0
75450,Sales & Marketing,1,3,50.0,1
65110,Operations,1,4,63.0,0
63073,Procurement,1,5,67.0,0
30632,Technology,1,6,78.0,0
20188,Analytics,3,4,85.0,0
52700,Procurement,1,14,71.0,0
62925,Analytics,1,2,85.0,1
23530,Finance,1,1,59.0,0
49747,Operations,2,3,59.0,0
1763,Sales & Marketing,1,4,47.0,0
25073,Finance,1,6,55.0,0
25010,Technology,1,2,85.0,0
14220,Sales & Marketing,1,7,50.0,0
56822,Sales & Marketing,1,4,50.0,0
18508,Sales & Marketing,1,1,43.0,0
49851,Sales & Marketing,1,19,89.0,1
23701,Sales & Marketing,1,1,49.0,0
42269,Sales & Marketing,1,6,51.0,0
20734,Sales & Marketing,1,8,49.0,0
29719,Analytics,2,4,87.0,0
45006,HR,1,2,49.0,0
25481,Sales & Marketing,1,6,53.0,0
33767,Sales & Marketing,2,7,53.0,0
37212,Sales & Marketing,1,5,50.0,0
46715,Sales & Marketing,1,9,52.0,0
66301,Operations,1,9,55.0,0
19210,Operations,1,8,63.0,0
33794,Procurement,1,5,68.0,0
5423,Analytics,1,5,80.0,0
69015,Sales & Marketing,1,14,48.0,0
73024,Sales & Marketing,1,2,50.0,0
18092,Sales & Marketing,1,4,49.0,0
9517,Analytics,1,1,85.0,0
45080,Procurement,2,7,68.0,0
70596,HR,1,3,49.0,1
32762,Sales & Marketing,2,4,47.0,0
52220,Analytics,2,7,84.0,0
7598,Finance,1,4,59.0,0
57441,Sales & Marketing,1,14,48.0,0
30394,Technology,1,1,82.0,0
56890,R&D,1,3,82.0,0
73185,Analytics,1,9,82.0,0
3612,Sales & Marketing,1,7,52.0,0
42496,Procurement,1,2,70.0,0
68891,Sales & Marketing,1,1,51.0,0
17074,Finance,2,6,98.0,1
10833,Legal,1,4,57.0,0
52895,Technology,2,2,74.0,0
30223,Analytics,1,4,86.0,0
26118,Operations,1,6,60.0,0
8917,HR,1,4,48.0,0
18711,Procurement,1,25,72.0,0
78061,Analytics,1,5,82.0,0
45062,Sales & Marketing,1,5,49.0,0
17611,Technology,1,2,80.0,0
76204,Sales & Marketing,2,4,54.0,0
64152,Analytics,2,3,81.0,0
73023,Operations,1,6,63.0,0
14217,Operations,1,6,60.0,0
59635,Technology,1,6,75.0,0
34822,Analytics,2,9,85.0,0
75071,Operations,1,7,60.0,0
12883,HR,1,16,48.0,0
70161,Technology,1,19,80.0,0
5751,HR,1,6,47.0,0
51060,Technology,1,3,73.0,0
49925,Procurement,2,7,73.0,0
76142,Legal,1,6,,0
55865,Operations,1,7,59.0,0
62247,Operations,1,4,,0
64101,Procurement,1,11,71.0,0
52767,Technology,1,4,79.0,0
24221,R&D,1,6,87.0,0
15711,Procurement,1,17,70.0,0
44148,Finance,1,4,,0
70334,Sales & Marketing,1,1,50.0,0
43700,Technology,1,1,78.0,0
46357,Analytics,2,3,84.0,0
64740,Procurement,1,5,66.0,0
70009,Operations,1,3,60.0,0
53099,Operations,1,2,58.0,0
46060,Technology,1,16,81.0,0
7560,Sales & Marketing,1,4,49.0,0
14702,Legal,1,2,60.0,0
38923,Technology,1,2,79.0,0
55273,Operations,1,7,64.0,0
19544,Sales & Marketing,1,8,52.0,0
68233,Technology,1,3,91.0,1
18427,Finance,1,6,,0
37970,Finance,1,2,59.0,0
30432,Operations,1,7,58.0,0
11446,Finance,1,6,,0
45330,Operations,1,8,60.0,0
17069,Finance,2,1,59.0,0
45317,Finance,1,1,57.0,0
54311,Operations,1,4,59.0,0
43811,Legal,1,3,59.0,0
16780,Procurement,1,4,69.0,0
10020,Sales & Marketing,1,8,48.0,0
6597,HR,1,3,54.0,0
74862,Operations,1,12,62.0,0
21255,Analytics,1,6,84.0,0
23812,Analytics,2,2,84.0,0
30688,Operations,1,3,57.0,0
36501,Technology,1,2,81.0,0
76483,Sales & Marketing,1,6,48.0,0
42647,Operations,1,4,,1
40841,Procurement,1,6,71.0,0
28573,R&D,1,4,82.0,0
4891,Sales & Marketing,1,27,53.0,0
52032,Sales & Marketing,3,2,50.0,0
17180,Procurement,1,3,69.0,0
57474,Operations,2,12,57.0,0
39857,Technology,1,16,78.0,1
57361,Technology,3,6,79.0,0
42969,Analytics,1,2,84.0,0
47300,Analytics,1,2,83.0,0
52999,Technology,1,9,79.0,0
34711,Technology,1,10,80.0,0
59900,Procurement,1,1,66.0,0
50613,Finance,1,1,58.0,1
32363,Procurement,1,13,76.0,0
21273,HR,1,2,52.0,0
11356,Analytics,1,2,86.0,1
43686,Sales & Marketing,1,5,,0
73267,Procurement,2,4,68.0,0
22102,Sales & Marketing,1,2,46.0,0
20143,Sales & Marketing,1,4,48.0,0
65684,Sales & Marketing,1,5,52.0,1
22672,HR,1,6,54.0,0
48043,Technology,2,7,80.0,0
9702,Legal,1,3,57.0,0
68347,Sales & Marketing,2,3,47.0,0
27343,Operations,3,4,60.0,0
34082,Sales & Marketing,1,9,53.0,0
3024,Finance,1,4,58.0,0
58249,Sales & Marketing,1,2,48.0,0
59044,Analytics,1,14,86.0,0
75281,Procurement,1,1,71.0,0
4528,Procurement,1,4,67.0,0
28582,Operations,1,3,60.0,0
48025,Sales & Marketing,1,8,51.0,0
27148,Technology,1,4,81.0,0
50571,Sales & Marketing,1,5,50.0,0
42929,Procurement,1,6,71.0,0
8609,Finance,1,9,62.0,0
31830,Sales & Marketing,2,3,51.0,1
44458,Operations,1,1,97.0,1
62901,Operations,2,4,60.0,0
60465,Procurement,1,2,70.0,0
25173,Procurement,2,3,70.0,0
78002,Operations,1,20,58.0,0
810,Sales & Marketing,2,3,50.0,0
59478,Operations,1,1,58.0,0
25457,Sales & Marketing,1,1,48.0,0
18759,Analytics,1,8,84.0,0
63825,Technology,1,9,82.0,0
28364,Operations,1,7,60.0,0
46981,HR,1,4,48.0,0
62642,Sales & Marketing,1,5,48.0,1
43775,Operations,1,3,57.0,0
68770,Analytics,2,7,82.0,0
76240,Operations,1,8,57.0,0
3125,Finance,1,1,58.0,0
66227,Operations,2,2,59.0,0
55353,Technology,1,5,84.0,0
49892,Finance,1,9,59.0,0
49964,Finance,1,1,55.0,0
70166,Sales & Marketing,1,4,49.0,0
1429,Operations,1,3,,0
8289,Sales & Marketing,2,3,51.0,0
40327,Sales & Marketing,1,17,53.0,0
22123,Sales & Marketing,1,7,50.0,0
31341,Finance,1,5,62.0,0
51406,Analytics,2,6,86.0,0
69844,Sales & Marketing,1,4,51.0,0
42060,HR,1,8,52.0,0
39971,Technology,1,5,80.0,0
42293,Sales & Marketing,1,16,49.0,0
67896,Operations,1,6,55.0,0
24607,Operations,1,7,54.0,0
29605,Operations,1,7,58.0,0
7760,Finance,1,3,60.0,0
11136,Sales & Marketing,1,2,48.0,0
39396,Technology,1,10,82.0,1
59435,HR,1,8,55.0,0
67961,Sales & Marketing,1,7,53.0,0
60454,Sales & Marketing,2,2,50.0,1
34175,Sales & Marketing,1,3,51.0,0
50461,Procurement,1,2,69.0,0
78022,Procurement,1,7,72.0,0
63033,Sales & Marketing,1,7,47.0,0
22091,Procurement,1,4,72.0,0
50133,Analytics,1,8,86.0,0
54335,Sales & Marketing,1,7,53.0,0
56254,Sales & Marketing,1,9,51.0,0
16961,Sales & Marketing,1,1,43.0,0
1356,Sales & Marketing,1,2,51.0,0
59892,Finance,2,15,58.0,0
71699,Sales & Marketing,1,4,49.0,0
25794,Sales & Marketing,1,16,52.0,0
16065,Technology,3,8,80.0,0
66550,Operations,1,3,,1
71126,Analytics,1,4,81.0,0
71435,Operations,1,3,62.0,0
60700,Sales & Marketing,1,7,51.0,0
10072,Analytics,1,1,90.0,0
15217,Sales & Marketing,1,2,54.0,1
70762,Analytics,1,2,88.0,0
34551,Sales & Marketing,1,3,48.0,0
74108,Finance,2,2,,0
40348,HR,2,6,49.0,0
15926,Procurement,2,3,69.0,0
42696,Operations,1,6,62.0,0
66130,Technology,1,1,80.0,1
29687,Analytics,1,6,88.0,0
72098,Sales & Marketing,1,4,48.0,0
61895,Sales & Marketing,1,12,47.0,0
44741,Procurement,1,5,70.0,0
37190,Procurement,1,5,71.0,1
70701,Procurement,3,7,74.0,0
44332,Sales & Marketing,2,1,49.0,0
58882,Technology,1,1,77.0,0
23939,R&D,1,5,86.0,0
45250,Operations,1,13,60.0,0
15236,Sales & Marketing,1,3,49.0,0
15928,Analytics,1,1,82.0,0
67998,Technology,1,3,81.0,1
28378,Operations,1,3,56.0,0
38468,Technology,1,4,76.0,1
28816,Sales & Marketing,1,1,50.0,0
15063,Finance,1,6,,0
4916,Procurement,1,6,70.0,0
50792,Operations,1,15,58.0,0
53718,Sales & Marketing,1,1,46.0,0
49620,Sales & Marketing,1,14,49.0,0
36199,Sales & Marketing,1,4,53.0,0
70886,Analytics,1,1,84.0,0
23995,Sales & Marketing,1,1,44.0,0
69763,Procurement,1,4,67.0,1
32631,Procurement,2,1,73.0,0
41748,Technology,1,10,81.0,0
18389,Finance,3,2,57.0,0
23147,Procurement,1,7,67.0,1
21898,Sales & Marketing,1,3,53.0,0
46152,Analytics,1,4,85.0,1
66359,Technology,1,2,80.0,1
71720,Operations,1,6,58.0,0
23622,Operations,2,5,57.0,0
21508,Technology,1,5,84.0,0
27088,Procurement,3,4,66.0,0
11127,Sales & Marketing,2,2,47.0,0
33260,Operations,3,2,,0
32684,Sales & Marketing,1,1,50.0,0
53749,Sales & Marketing,1,7,49.0,0
70377,Operations,1,8,,0
72558,R&D,2,4,85.0,0
47306,Technology,1,2,76.0,0
17554,Technology,1,6,81.0,0
76916,Procurement,2,4,68.0,0
33096,Procurement,1,6,74.0,0
22563,Operations,1,9,62.0,0
2887,Sales & Marketing,1,2,49.0,0
16129,Sales & Marketing,1,3,51.0,0
75579,Operations,1,7,62.0,0
58097,Analytics,4,3,85.0,0
71856,Legal,1,4,58.0,0
73304,Analytics,1,8,85.0,0
68578,Operations,1,3,60.0,1
49586,Operations,1,4,55.0,0
28764,Sales & Marketing,1,7,,1
37553,Operations,1,4,,0
65403,Technology,1,2,78.0,0
16845,HR,1,2,53.0,0
39753,Technology,2,1,77.0,0
21347,Operations,1,8,77.0,1
55706,Technology,1,2,81.0,0
22761,HR,1,5,47.0,0
76912,Technology,1,4,82.0,0
19945,Sales & Marketing,2,3,50.0,0
27672,Operations,1,4,53.0,0
7605,Operations,1,7,55.0,0
14072,Sales & Marketing,1,2,51.0,0
21911,Technology,1,4,81.0,0
28363,Technology,1,9,78.0,0
24477,Analytics,1,1,83.0,0
45052,Procurement,2,12,68.0,0
66931,Sales & Marketing,1,4,48.0,0
71357,Sales & Marketing,1,2,51.0,0
66086,HR,1,2,55.0,0
69901,Technology,2,6,81.0,0
12399,Operations,1,7,59.0,0
44841,Operations,1,5,63.0,0
11092,Sales & Marketing,1,1,42.0,0
33972,Legal,1,2,65.0,0
46698,Procurement,3,8,67.0,0
10706,Operations,1,13,91.0,1
27333,Sales & Marketing,3,14,48.0,0
47222,Technology,1,3,85.0,1
25860,Procurement,3,16,70.0,0
35089,Finance,1,12,58.0,0
66618,Operations,1,4,,0
20008,Operations,1,6,,0
37179,Operations,2,11,,0
36329,Sales & Marketing,1,17,46.0,0
36709,Sales & Marketing,1,9,49.0,0
46773,Operations,2,9,58.0,0
10740,Procurement,1,7,71.0,0
64223,Procurement,1,6,72.0,0
46012,Operations,1,15,,0
29316,Technology,1,2,78.0,0
75261,Technology,2,3,78.0,0
21360,Sales & Marketing,1,11,47.0,0
62903,Sales & Marketing,2,2,49.0,0
33113,Technology,1,3,74.0,0
11868,Operations,1,14,55.0,0
35938,Operations,1,1,60.0,0
59921,Operations,1,7,59.0,0
14588,Operations,1,4,57.0,0
25544,Analytics,1,1,84.0,0
59205,Operations,1,1,56.0,0
47344,Procurement,1,4,71.0,0
3951,Sales & Marketing,1,6,50.0,0
28566,Sales & Marketing,1,2,51.0,1
70643,Sales & Marketing,1,1,50.0,0
19590,Sales & Marketing,1,4,46.0,0
28257,Operations,1,8,59.0,0
39528,R&D,1,3,83.0,0
61477,Finance,1,9,63.0,0
70325,Sales & Marketing,1,5,49.0,0
76185,Analytics,2,8,81.0,0
2384,Operations,1,5,62.0,0
43972,Sales & Marketing,1,5,50.0,0
55040,HR,1,1,48.0,0
42235,Legal,1,4,,0
63306,Operations,1,8,62.0,0
39307,Sales & Marketing,2,3,62.0,1
39473,Operations,1,10,59.0,0
5409,Sales & Marketing,1,4,48.0,0
17885,Operations,1,10,60.0,0
9783,Sales & Marketing,1,2,46.0,0
67303,Sales & Marketing,2,5,44.0,0
23969,Operations,2,1,54.0,0
57042,Sales & Marketing,1,14,54.0,0
1978,Operations,1,2,60.0,0
54474,Procurement,3,3,67.0,0
62693,Procurement,3,4,71.0,0
73341,Sales & Marketing,1,5,50.0,0
21323,Sales & Marketing,1,1,47.0,0
39549,Sales & Marketing,1,4,49.0,0
57690,Sales & Marketing,1,9,46.0,0
32218,Analytics,1,5,88.0,0
22656,Procurement,1,1,63.0,0
73007,Operations,1,7,,0
14380,Analytics,1,4,82.0,0
43130,Operations,1,7,,0
8482,Analytics,1,4,83.0,0
35815,Procurement,1,5,68.0,0
75934,R&D,1,4,86.0,0
7549,Analytics,1,18,83.0,0
74195,Operations,1,5,58.0,0
53187,Sales & Marketing,1,8,52.0,0
53693,HR,1,6,53.0,0
21061,Operations,1,8,63.0,0
11372,Operations,1,8,72.0,1
4465,HR,1,1,50.0,0
4864,Operations,5,4,,0
7037,Sales & Marketing,1,1,48.0,0
8921,Sales & Marketing,1,15,53.0,0
44066,Sales & Marketing,1,5,50.0,0
54862,Operations,2,1,60.0,0
27113,HR,2,6,46.0,0
35676,Analytics,1,5,85.0,0
47217,Finance,1,6,59.0,0
10682,Procurement,1,7,68.0,0
28284,Analytics,1,2,85.0,0
75685,Sales & Marketing,1,2,51.0,0
2443,Sales & Marketing,1,8,48.0,0
18043,Procurement,1,3,71.0,0
45279,Operations,1,5,62.0,0
52647,Sales & Marketing,1,1,54.0,0
59845,Technology,3,3,76.0,0
10942,Sales & Marketing,3,1,48.0,0
11191,HR,1,14,50.0,0
7919,Sales & Marketing,1,2,48.0,0
52393,Sales & Marketing,1,8,47.0,0
433,Sales & Marketing,1,4,49.0,0
16757,Finance,2,6,62.0,0
64010,Analytics,1,7,90.0,0
54910,Operations,1,7,55.0,0
64836,Procurement,1,7,71.0,0
30816,Operations,1,3,63.0,0
56639,Sales & Marketing,1,1,52.0,0
1625,Operations,1,3,72.0,1
1481,Sales & Marketing,1,16,52.0,0
56455,Sales & Marketing,1,7,49.0,0
12879,Operations,1,7,58.0,0
70893,Sales & Marketing,1,3,46.0,0
9670,Procurement,1,8,70.0,1
20135,Procurement,2,6,70.0,1
75990,Sales & Marketing,1,1,50.0,0
10735,Technology,1,7,82.0,0
36290,Technology,1,28,79.0,1
57195,Operations,1,19,54.0,0
63070,Sales & Marketing,1,12,52.0,0
18646,Sales & Marketing,1,6,49.0,1
58942,Sales & Marketing,1,3,,0
5354,Sales & Marketing,1,5,55.0,0
31943,Sales & Marketing,2,9,47.0,0
50194,R&D,1,5,83.0,0
65989,Sales & Marketing,1,3,47.0,0
22788,Sales & Marketing,2,3,49.0,0
16235,Sales & Marketing,1,16,48.0,0
11956,Operations,1,4,64.0,0
1223,Sales & Marketing,1,9,53.0,0
44048,Sales & Marketing,1,8,48.0,0
26973,Sales & Marketing,1,3,48.0,0
63178,Analytics,1,2,81.0,0
59351,Sales & Marketing,1,2,54.0,0
52923,Analytics,1,1,83.0,0
60306,HR,1,4,50.0,0
11364,Sales & Marketing,2,5,54.0,0
66379,Operations,1,3,60.0,0
24556,Sales & Marketing,1,5,53.0,0
59822,Procurement,1,3,68.0,0
28221,Procurement,1,7,70.0,0
62456,Sales & Marketing,1,10,52.0,0
6970,Procurement,1,3,68.0,0
43621,Operations,1,14,60.0,0
64003,Sales & Marketing,1,6,47.0,0
37238,Operations,1,10,,0
19813,Technology,1,1,82.0,0
51633,Sales & Marketing,1,2,52.0,0
68863,Procurement,1,5,69.0,0
51903,Sales & Marketing,1,14,48.0,0
57863,Sales & Marketing,1,2,54.0,0
16345,Procurement,1,4,70.0,0
20142,Sales & Marketing,1,7,51.0,0
74679,Technology,1,2,77.0,0
64441,Technology,1,3,75.0,0
43797,Procurement,1,3,71.0,0
67006,Finance,1,3,77.0,1
5722,Operations,1,3,64.0,0
2486,Technology,1,6,79.0,0
44857,Sales & Marketing,1,1,48.0,0
1066,Operations,1,7,69.0,0
24560,Operations,1,4,59.0,0
39387,Operations,3,5,,0
7703,Procurement,1,1,68.0,0
61849,Finance,1,6,56.0,0
56133,Sales & Marketing,1,3,49.0,0
21076,Sales & Marketing,1,7,55.0,0
30887,Sales & Marketing,1,7,47.0,0
26357,Finance,2,1,58.0,0
10158,Procurement,1,8,69.0,0
52314,Procurement,1,10,68.0,0
51748,Technology,1,3,80.0,0
11561,Sales & Marketing,1,2,51.0,0
1038,Sales & Marketing,1,10,51.0,0
556,Sales & Marketing,1,16,47.0,0
2419,HR,1,10,49.0,0
64446,Procurement,1,4,70.0,0
10677,Operations,1,3,63.0,0
2056,Technology,1,4,82.0,1
53899,Analytics,2,4,86.0,0
30147,Sales & Marketing,1,12,,0
67193,Operations,1,10,58.0,0
37389,Sales & Marketing,1,3,49.0,0
76568,Legal,1,3,62.0,1
23856,Sales & Marketing,1,11,48.0,0
73666,Legal,1,16,58.0,0
54830,Sales & Marketing,1,6,46.0,0
31160,Procurement,3,8,72.0,0
62961,Technology,1,9,79.0,0
71917,Sales & Marketing,2,2,,0
4812,Sales & Marketing,2,2,48.0,0
47465,Sales & Marketing,1,2,52.0,0
14883,Operations,1,2,59.0,0
15307,Technology,1,4,78.0,0
62384,Analytics,1,3,85.0,1
30881,HR,1,7,53.0,0
42339,Procurement,1,4,70.0,0
72469,Procurement,1,6,72.0,0
22059,Technology,1,6,80.0,0
35604,Sales & Marketing,1,7,53.0,0
54420,Sales & Marketing,1,6,50.0,0
33870,Operations,1,8,,0
34424,Procurement,2,6,71.0,0
158,Procurement,1,3,69.0,1
18994,Technology,1,6,76.0,0
9963,Finance,2,3,60.0,1
22259,Operations,1,10,73.0,1
33064,Procurement,1,4,68.0,0
60050,Sales & Marketing,1,9,53.0,0
77327,Technology,1,5,80.0,0
60159,Technology,1,3,81.0,0
53728,Technology,1,3,79.0,0
30662,Technology,1,3,79.0,0
715,Sales & Marketing,1,18,50.0,0
44651,Operations,1,7,57.0,0
23026,Technology,1,2,76.0,0
17405,HR,1,10,48.0,0
47015,Sales & Marketing,1,2,50.0,0
8935,Sales & Marketing,1,2,51.0,0
78060,Analytics,2,7,81.0,0
72495,Operations,1,15,65.0,0
52872,Operations,1,2,63.0,1
52236,Sales & Marketing,2,8,53.0,0
64778,Technology,1,26,82.0,0
48599,Operations,2,3,59.0,0
74608,Technology,1,4,79.0,0
46757,Technology,1,2,79.0,0
76071,Sales & Marketing,1,10,51.0,0
53288,Sales & Marketing,2,8,47.0,0
38746,Operations,1,3,62.0,0
69191,Technology,4,2,82.0,0
63526,Sales & Marketing,1,2,47.0,0
29418,Operations,1,1,63.0,0
16595,Procurement,1,4,67.0,0
64772,Procurement,1,4,71.0,0
9090,Sales & Marketing,1,7,50.0,0
67582,Technology,1,6,75.0,0
5887,Sales & Marketing,1,4,52.0,0
160,Technology,1,6,79.0,0
27485,Sales & Marketing,1,6,54.0,0
52829,Technology,1,3,78.0,0
69737,Sales & Marketing,1,3,46.0,0
49595,Sales & Marketing,1,7,50.0,0
68146,Technology,1,6,79.0,0
73143,Technology,2,5,84.0,0
3827,Operations,1,9,56.0,0
42187,Sales & Marketing,1,6,48.0,0
70131,Technology,3,4,76.0,0
70430,HR,1,4,47.0,0
61179,Finance,1,4,58.0,0
46793,Sales & Marketing,1,3,46.0,0
48576,Operations,1,6,,0
20114,Analytics,2,10,84.0,0
30891,Procurement,1,3,66.0,0
48719,Technology,3,5,77.0,0
30044,Technology,1,4,81.0,0
70451,Operations,1,7,58.0,0
44486,Sales & Marketing,1,6,47.0,0
55655,Sales & Marketing,1,1,49.0,0
508,Analytics,2,2,84.0,1
76876,Sales & Marketing,1,8,50.0,0
1017,Sales & Marketing,1,1,44.0,0
28037,Operations,1,4,59.0,0
35539,Sales & Marketing,1,4,51.0,0
4476,Sales & Marketing,1,9,52.0,0
2452,Operations,3,3,59.0,0
66548,Technology,1,4,82.0,0
53543,Finance,1,7,58.0,1
54850,Procurement,2,9,68.0,0
10804,Operations,1,7,,0
35834,Sales & Marketing,1,3,48.0,0
12708,Operations,1,6,59.0,0
36687,Procurement,1,10,70.0,0
53068,Sales & Marketing,2,7,52.0,0
73236,Technology,2,1,81.0,0
35914,Procurement,3,7,75.0,0
47132,Finance,1,4,64.0,1
62418,Procurement,1,3,69.0,0
42487,Finance,1,4,65.0,0
69226,Analytics,1,15,86.0,0
40867,HR,1,1,50.0,0
39390,Sales & Marketing,1,3,48.0,0
66048,Finance,1,5,63.0,0
50223,Operations,1,1,93.0,1
59013,Analytics,1,2,87.0,0
50783,Operations,1,4,62.0,0
47818,Sales & Marketing,1,5,51.0,0
72386,Sales & Marketing,1,7,,0
43310,Sales & Marketing,1,3,52.0,0
42724,Analytics,1,2,85.0,0
68496,Legal,1,8,57.0,0
54288,HR,1,5,49.0,1
1531,Operations,2,4,59.0,0
27304,Operations,1,4,59.0,0
66703,Operations,1,7,58.0,0
36789,Operations,1,17,63.0,0
75971,Procurement,1,5,71.0,0
8989,Sales & Marketing,1,8,53.0,0
18900,R&D,1,1,79.0,0
45364,Procurement,1,4,66.0,0
70816,Sales & Marketing,1,13,50.0,0
50701,Operations,1,10,56.0,0
65245,Technology,1,7,80.0,0
38076,Analytics,1,8,80.0,0
53601,Sales & Marketing,1,9,,0
66186,Operations,1,5,60.0,1
14160,Procurement,2,10,69.0,1
44477,Sales & Marketing,2,3,51.0,0
22149,Sales & Marketing,1,7,51.0,0
21411,Technology,1,3,79.0,0
16093,Sales & Marketing,1,10,56.0,0
13388,Finance,1,7,,0
55882,Operations,1,10,59.0,0
43673,Procurement,1,18,68.0,0
67842,Procurement,1,15,76.0,0
11188,Operations,1,8,56.0,0
60094,Sales & Marketing,2,4,49.0,1
70718,Operations,2,7,60.0,0
20646,Procurement,1,7,72.0,1
55802,Technology,1,14,80.0,0
18763,Procurement,1,3,68.0,0
51989,Procurement,1,3,72.0,0
10134,Technology,1,4,76.0,0
49632,Procurement,1,7,66.0,0
38454,Operations,1,3,62.0,0
47264,Sales & Marketing,1,5,50.0,0
14990,Analytics,1,6,80.0,0
53381,Operations,1,4,,0
5403,Operations,1,3,56.0,0
36578,Procurement,1,19,63.0,1
12328,Analytics,1,2,81.0,1
31156,Procurement,1,3,68.0,0
76735,Sales & Marketing,1,5,46.0,0
68336,Operations,1,6,60.0,1
75609,Technology,2,7,82.0,0
36394,Operations,1,1,59.0,1
36690,Sales & Marketing,1,1,50.0,0
63264,Sales & Marketing,1,3,53.0,0
32212,Operations,2,7,65.0,0
21650,Sales & Marketing,1,6,46.0,0
36057,Finance,1,1,60.0,0
22789,Procurement,4,2,64.0,0
30602,Procurement,2,1,68.0,0
38960,Analytics,1,5,86.0,0
17977,Analytics,1,2,89.0,0
60668,Finance,1,3,59.0,0
77915,Operations,2,3,60.0,0
68145,Sales & Marketing,1,2,42.0,0
26289,Sales & Marketing,1,6,49.0,0
36561,Technology,2,2,83.0,0
55511,Sales & Marketing,1,7,53.0,0
50160,Operations,2,5,60.0,0
1287,Sales & Marketing,1,7,52.0,0
34370,Technology,2,2,80.0,0
60254,Technology,1,10,78.0,0
57992,Technology,2,7,81.0,1
7958,Sales & Marketing,1,11,47.0,0
52128,Procurement,2,11,67.0,0
26479,Finance,1,3,,0
25743,Procurement,1,10,71.0,0
64627,Sales & Marketing,1,7,46.0,0
59728,Procurement,1,8,67.0,0
59913,Procurement,1,4,68.0,0
14422,Analytics,1,2,90.0,0
23988,Technology,1,1,82.0,0
22655,Analytics,2,5,84.0,0
76504,Technology,1,15,84.0,0
5691,Sales & Marketing,2,6,50.0,0
691,Procurement,1,7,70.0,0
18818,Sales & Marketing,1,4,51.0,0
39431,Operations,1,3,60.0,1
11069,Operations,1,6,54.0,0
34837,Sales & Marketing,1,2,52.0,0
22621,Procurement,1,7,68.0,0
51921,Operations,2,1,62.0,0
43735,Analytics,1,7,84.0,0
49683,Operations,1,10,58.0,0
13239,Operations,2,4,,0
39031,Sales & Marketing,1,4,48.0,0
34793,Sales & Marketing,1,21,46.0,0
30794,Sales & Marketing,1,10,47.0,0
20662,Sales & Marketing,1,4,51.0,0
11696,Operations,1,10,62.0,0
29453,Sales & Marketing,1,1,54.0,0
48200,Sales & Marketing,1,10,48.0,0
59018,Sales & Marketing,1,2,46.0,0
22578,Analytics,1,7,81.0,0
31330,Sales & Marketing,1,8,52.0,0
52046,Technology,2,3,80.0,0
2243,Legal,1,3,,0
77282,HR,2,4,53.0,0
72577,Sales & Marketing,1,4,,0
34740,Sales & Marketing,6,7,55.0,0
53224,Sales & Marketing,1,11,46.0,0
39956,Sales & Marketing,1,13,48.0,0
75562,Operations,1,6,57.0,0
33938,Analytics,1,4,84.0,0
75368,Sales & Marketing,1,4,52.0,0
61071,Operations,1,17,63.0,0
76893,Procurement,1,3,71.0,0
33916,Legal,1,3,57.0,0
12370,Sales & Marketing,1,9,50.0,0
40564,Sales & Marketing,1,5,48.0,0
28152,Operations,1,7,60.0,0
20108,Operations,1,10,57.0,0
23134,Operations,1,9,,0
3325,Operations,1,15,,0
73437,Sales & Marketing,1,5,49.0,0
1679,Operations,1,3,55.0,0
69770,Analytics,1,1,84.0,0
16102,HR,1,3,50.0,0
1254,Finance,1,3,59.0,0
67506,Analytics,1,1,90.0,0
45845,Operations,2,15,57.0,0
19719,Technology,1,3,77.0,0
19012,Technology,1,1,79.0,0
8490,Analytics,1,3,83.0,1
26717,Analytics,1,3,85.0,0
62494,Sales & Marketing,1,4,51.0,0
23353,Technology,1,4,74.0,0
58584,Sales & Marketing,1,10,52.0,0
10151,Technology,1,7,80.0,0
56308,Sales & Marketing,1,6,49.0,0
29977,Technology,3,11,85.0,0
10671,Procurement,1,2,68.0,0
43471,HR,1,7,49.0,0
71574,Sales & Marketing,1,12,50.0,0
20806,Technology,1,6,88.0,1
64205,Procurement,1,3,80.0,1
68366,Operations,1,3,59.0,1
55661,Sales & Marketing,1,3,53.0,0
55010,Analytics,1,2,81.0,1
57420,Technology,1,4,81.0,1
56177,Operations,1,5,,0
33685,Sales & Marketing,1,8,51.0,0
43008,Legal,1,2,57.0,0
61525,Operations,1,2,62.0,0
69532,HR,1,7,50.0,0
77458,Technology,1,2,83.0,0
65500,Operations,1,2,58.0,0
57230,Sales & Marketing,4,7,,0
29640,Procurement,3,3,65.0,0
23460,Operations,1,4,58.0,0
13020,Technology,1,20,76.0,0
45244,Finance,1,1,59.0,0
2152,Operations,1,5,56.0,0
